location_from,location_to,hour_of_day,traffic_volume,temperature,rainfall,visibility,accident_severity
Suburb,Rural Route,6,13,16.739734615180964,0.08428486600242359,10.411307851357567,0
Suburb,Highway,16,97,31.828744957222316,7.804977129831655,8.534849072647596,1
Suburb,Highway,15,40,10.217791463456011,0.31328900497903417,9.1552545772692,0
Rural Route,City Center,23,54,26.28643707765191,1.0367628905315394,10.170467106891131,1
Rural Route,Rural Route,2,68,19.49227990726841,5.430490295831885,13.252192741021325,1
Suburb,City Center,13,54,21.601932495069725,0.4339241042487163,10.570086382231201,1
Rural Route,Rural Route,9,84,11.642285226751895,3.713125259930402,11.000207450571374,0
City Center,Suburb,21,46,23.306642851021426,3.4104396567323314,13.633990090713805,0
City Center,Suburb,6,74,22.590757371143358,8.585052715995772,8.8027297043726,0
Rural Route,City Center,16,18,4.906414094333851,0.6616853589253708,10.9072946415989,0
Rural Route,City Center,5,26,19.955561054496304,0.7576230498248293,11.316627995690629,0
Suburb,City Center,22,74,26.138971570799765,4.663574739387151,10.404185379310114,0
Highway,Highway,21,12,16.147167497036065,0.5333526500299012,11.497007892287295,0
Rural Route,Highway,3,35,-4.477305511044136,1.5877080028872512,7.9263779227788165,1
City Center,Highway,16,62,18.85183275102063,2.457521397383161,12.939995389788422,0
Suburb,City Center,8,40,34.6646793314532,0.6345904793308733,8.338434531438024,0
Rural Route,Rural Route,3,35,16.555305105391383,5.574607167703948,11.363965475070163,1
City Center,Suburb,6,32,34.28651082857209,2.1914183021496325,10.631171170195758,0
City Center,City Center,22,39,11.876424436889643,0.09657312936052048,7.940161544846102,0
Highway,Highway,1,19,8.390293542730173,0.29175754609608606,14.867383469807827,1
Suburb,Highway,16,81,19.948973621774105,0.4233727969604727,15.149689981337044,0
Suburb,City Center,23,98,11.774216322645978,0.5619621195914292,7.237497906779938,1
Highway,City Center,7,73,23.298577378605565,2.623690500254236,12.397883864046232,1
Highway,Highway,22,31,16.27429145734629,0.18628260550101813,9.632384636275761,1
Suburb,Rural Route,14,24,34.7391704525581,0.8633964305516024,7.978506006969477,0
Suburb,Highway,14,65,15.58332528782704,4.846870429588301,11.105529137431889,1
Rural Route,Highway,7,83,20.897369601519202,1.6268712928907443,12.501373343863488,1
Rural Route,City Center,15,29,25.96335728443669,0.6171212102941317,10.483248721098969,0
Highway,Rural Route,18,56,29.563160394580482,6.2957304830775636,8.909505336892593,1
Rural Route,Highway,10,96,34.79642695942155,0.5602636732884156,13.988270180034464,1
City Center,Highway,1,62,17.651367323590023,4.709855165033848,14.096193394970081,1
Rural Route,Suburb,22,62,16.00691900861916,2.5875738369206367,7.951325733671504,1
Rural Route,City Center,23,10,0.8608330080366571,2.6981592938817647,10.272663840560186,0
City Center,Suburb,16,11,40.417114914148144,2.8958231572066433,5.2631037416341435,0
Highway,Suburb,15,67,23.60964097233319,1.4127457598731408,12.506026111927845,0
City Center,Highway,14,28,27.518080657722095,3.370249771907168,13.982500388044732,0
Rural Route,City Center,12,71,25.557288749126208,3.6181339403755493,11.168633296988878,0
Highway,Rural Route,14,87,20.495348828759994,0.8940957891523372,6.893836097813475,0
Rural Route,Highway,3,81,23.50352580503362,1.0227999714150555,14.845890014915678,2
City Center,Rural Route,15,21,14.403375508157481,4.392071502242898,16.09124887624198,0
City Center,Rural Route,11,35,16.979013492605063,1.4877413185603527,8.704371860323485,0
Rural Route,City Center,3,36,10.497941996371177,4.033962796876172,11.33638277225867,1
Suburb,Suburb,2,38,35.57243963723558,1.9711179705387014,12.450020846260276,0
Suburb,City Center,21,24,25.61481009896353,1.8006760943138975,12.36213282913113,0
City Center,Rural Route,16,55,39.761725802543204,0.06294202244910115,10.14458336346732,0
City Center,Highway,21,10,42.96383245945419,0.6511677748125859,15.393621938563056,0
Suburb,Rural Route,17,69,5.958437603827512,1.3945419309795748,5.304113399781673,0
Suburb,Highway,17,66,29.852283728730374,1.7701519046651355,5.342527840306815,1
Rural Route,Highway,22,12,6.420363229695651,1.9908547323996135,9.95294575098706,0
Rural Route,City Center,16,27,21.7741748846445,2.519131887776188,15.230688421731756,0
Suburb,Rural Route,11,61,23.14729469859529,2.1355848683976246,13.479079613026126,0
Rural Route,Suburb,22,69,7.128338508924433,3.7753522033998257,5.520017932260785,0
Rural Route,Rural Route,20,43,12.624816644588877,0.7004497036948352,18.530349443269674,0
Highway,Rural Route,23,98,23.603514757763442,2.05204371207189,11.663029890083784,1
Rural Route,Suburb,3,69,21.7630069904063,0.10502916222782042,6.543341488231231,0
City Center,City Center,11,35,9.816284368654816,1.3085841350836835,9.72363620174633,0
Rural Route,Rural Route,22,81,13.019689040602966,0.6240396029767141,12.901435575234572,1
Rural Route,Rural Route,21,28,5.085597115160908,0.9589354199637687,13.757426112945794,0
Suburb,Highway,20,31,7.970764541768636,0.8759644667044133,9.80207148430801,1
City Center,Rural Route,19,42,16.28579588486525,0.12466735178479757,11.566493465101644,0
Rural Route,Suburb,14,47,29.87453112697682,1.2571390731930219,9.625654468188436,0
Rural Route,Highway,22,44,31.142330745223,10.453589578446678,9.8024469185464,1
Highway,City Center,15,76,38.334366953800625,0.7103123580824268,12.174363934979645,1
Rural Route,Highway,4,92,24.242641851560457,2.6647185034798073,14.32214379331837,1
Rural Route,Suburb,20,19,21.88283067716693,1.5872098463742395,6.587610790632611,0
Highway,Suburb,14,24,24.951463409966387,0.7867528447824341,9.30163766464948,0
Suburb,Highway,16,20,24.85556017229915,0.1877579418084516,8.194189713432877,0
Rural Route,City Center,17,99,3.8348639947130074,0.4863300520627705,6.975986398270253,0
Highway,Highway,4,33,38.888733875541064,3.0451772091478277,6.822873750442654,1
City Center,City Center,12,86,0.6906101803806415,0.6542882548256838,10.074852945100425,0
Suburb,Highway,18,13,31.487623963785467,0.3116766651857988,6.782320087017178,0
City Center,Suburb,12,22,20.563869783317006,0.8048345363711987,6.680603549117691,0
City Center,Rural Route,17,82,9.10502807845213,1.7543465491978214,9.46194281919437,0
Highway,Rural Route,13,66,25.313744300719087,2.4311676663025676,7.061657148925832,1
Rural Route,City Center,3,46,18.818613950982943,0.9799713731457502,11.525782939200132,1
Highway,City Center,3,57,13.174620038591769,1.3788966877102782,8.562562557978248,1
Highway,City Center,19,80,6.185223362189776,1.2136332746927752,6.416454883295113,1
Highway,Suburb,19,10,5.344928709760701,0.018088250008816486,16.977161196078125,0
Highway,Highway,18,69,13.890887005507999,1.0070396684974652,3.6017257328975028,2
Suburb,Suburb,12,21,16.1301188229112,1.7701646895237955,12.568913948670039,0
Rural Route,Rural Route,11,30,7.8945746716119825,1.687683024167031,11.03830343484416,0
City Center,City Center,6,20,20.384801476469615,2.770730052844342,8.545764607959667,0
City Center,Highway,11,53,9.318637979354794,2.2196047926922824,7.276857174437536,1
Rural Route,Rural Route,20,67,23.60220720175901,0.6481577372311721,15.185258998704063,0
City Center,Rural Route,3,53,32.31379321271657,0.5904708454513171,16.371684143215347,0
Rural Route,Rural Route,1,87,22.893743161960753,1.247771403072611,9.121569311855348,1
City Center,Suburb,1,43,19.061652090195654,2.6407860459911836,8.685293355891773,0
Highway,City Center,4,34,14.651029621789048,0.19705076051957995,13.386238467834023,1
City Center,Rural Route,22,13,34.46098618575219,5.925623616704201,9.261992494277175,1
Rural Route,City Center,9,73,18.06484282474267,1.5668140140979365,11.750363876660295,0
Rural Route,Suburb,9,99,44.90223776779726,0.7317439140221083,11.674045376900182,0
Rural Route,Rural Route,8,25,8.169641550878733,2.364365423567823,10.111974299161085,0
Rural Route,Suburb,12,19,22.899072826620902,0.09151375259467903,10.495296806711297,0
Rural Route,Suburb,6,75,34.127236099687565,1.3248360522666665,11.108781446514348,0
Suburb,City Center,4,44,13.098636680823933,1.3309459272872397,6.734248609081523,0
Suburb,Rural Route,9,92,17.638756500245112,0.3534153719733863,7.960803457425613,0
City Center,Suburb,9,15,26.261465078264344,3.6327743039379925,10.677283783433008,0
Rural Route,Rural Route,5,28,23.87890246397786,3.187248408461551,8.637162262860635,0
City Center,City Center,18,68,25.59699064220976,0.33147737815047174,18.332057832750458,0
Rural Route,Suburb,20,62,31.60258474608265,0.9045704030086718,10.397735498524234,0
Rural Route,City Center,7,17,16.53245885847509,0.21167582948013472,4.785414879854375,0
Suburb,Rural Route,0,87,34.3702589813474,3.7757755574958916,1.5581670457960435,1
Suburb,Rural Route,16,19,2.7998505060065035,0.7811138893903024,12.463180406917854,0
Highway,City Center,6,76,30.774375455856713,1.1571967221876773,10.423789243856438,0
Suburb,Highway,13,47,31.4720568757631,0.7827455956619074,14.322041587353858,0
Highway,Suburb,20,38,12.25529623945959,0.7422027742467046,8.068001671474088,0
Highway,Rural Route,20,24,5.4936382402308475,2.7511223666009026,9.638233540186267,0
Highway,Rural Route,16,96,17.678325954402567,2.7532127565208127,10.837640100774747,1
Highway,Suburb,8,32,24.038031308292638,1.4587435622879275,9.534818570499894,0
Highway,City Center,16,91,16.649009883095786,2.143650274953849,9.286774577694201,1
City Center,City Center,4,55,25.01942187957192,1.4334998836757562,12.176796254158608,1
Suburb,City Center,19,92,39.37743763269769,0.058011682780971185,7.498661396042371,0
Highway,Highway,7,37,6.3528806063269165,0.13657145699285736,11.607042470611464,0
Rural Route,Highway,5,35,0.4589489681421739,0.968174501441105,15.485524729042336,0
Suburb,Rural Route,10,19,19.307023464837776,2.7705606199143666,14.965414401399244,0
Suburb,City Center,18,56,13.19831423692452,4.8889017408479685,4.582369012757083,1
Highway,Suburb,3,13,15.196850815943442,0.06031707310675037,8.530656020148148,1
City Center,Rural Route,17,64,32.66913149490889,0.9178268753710597,10.871715358276438,0
Highway,Suburb,0,75,18.793836751725273,0.506644864529411,13.833684697504408,2
City Center,Rural Route,12,76,19.71004579205302,3.3770193958361756,10.62969395174681,0
Rural Route,Highway,13,16,15.632024557572262,3.741191690135353,13.839310461314621,0
Suburb,Rural Route,23,64,19.611988313742145,0.4623737941616563,7.99185930458791,1
Rural Route,Highway,0,89,22.6850146247536,2.4814620609296214,10.989390620198993,1
City Center,Rural Route,10,40,47.84588199181577,2.631716807948199,11.064895768236502,0
City Center,City Center,16,83,22.796574836121003,0.3897383724183829,13.94003090605479,0
Rural Route,Suburb,3,28,31.626951686895154,1.1372481918870536,12.725667410975953,0
City Center,City Center,11,37,21.863995851446518,1.9369467666333726,12.070004318260612,0
Rural Route,Rural Route,9,90,-0.2778933031329487,0.052824725238050506,12.54798949864696,0
Suburb,Rural Route,5,37,14.329281662847801,1.0370162274851489,6.371197478228255,0
Rural Route,Rural Route,0,28,22.789107180088795,0.3367384487643105,9.485614779554496,0
Suburb,Highway,6,96,27.234145437833867,1.561320280624413,6.985277841159633,1
Rural Route,Suburb,20,29,22.10228591578526,3.701969330522536,8.040639997031754,0
City Center,Suburb,15,22,29.203513997719412,1.487845170260792,9.478766408568319,0
Rural Route,Rural Route,23,86,5.400152018208049,0.07329393627067035,3.23080852701826,1
City Center,Rural Route,13,52,20.487924756171857,0.06021182969009752,9.586959430367505,0
Rural Route,Highway,22,20,33.279630346854624,1.8602882262729878,7.651545209285233,1
Rural Route,City Center,19,57,10.284400027240583,0.7949389923306224,6.831686052255802,0
Highway,City Center,19,24,31.205914322833003,1.700381096557315,10.28757064089835,0
City Center,Suburb,5,26,30.68907459285044,0.357385359677951,8.833797934668961,0
Highway,Highway,21,63,7.6297534747805695,2.9999328921751793,11.024505219025945,0
City Center,Rural Route,4,59,23.378785611097868,3.942533741511361,8.053532571741929,1
Highway,Suburb,23,37,21.588139916684245,4.400519194233788,9.473200754142054,0
Suburb,Highway,20,92,18.236373069375475,0.7250255845034798,17.376053123009836,1
Rural Route,City Center,17,13,4.7311077777628405,2.1619496993126877,11.869303572429516,0
City Center,Highway,14,31,17.369402638653334,0.6543498655754167,7.461783360117782,0
City Center,City Center,5,95,18.437041326586332,2.877339182749238,13.71829656009485,0
Rural Route,Highway,18,48,3.016987142201156,0.25686028596313387,14.645224939031646,1
City Center,Suburb,0,43,6.948483629650248,2.8774065435405514,11.796045089961037,0
City Center,City Center,0,53,10.730046065499923,1.1586680740419066,7.654130665739126,1
Highway,Suburb,12,51,9.517184347515283,3.8696366489155123,13.098941028263177,1
City Center,Suburb,2,49,23.262703710561023,2.685940004945492,8.268063251880541,0
Suburb,City Center,9,21,29.11510526864909,0.9448760301485968,14.052540761202089,0
Suburb,City Center,20,11,16.894568531971096,4.677236838031419,9.277243656437895,0
Rural Route,Rural Route,2,37,27.66289567508932,0.6662995143187035,9.161454882720388,0
City Center,Rural Route,8,83,29.52488460484629,6.821806549802214,11.572172057338385,0
Rural Route,Rural Route,7,95,19.14707056955342,2.9151801982452326,14.230797522904776,0
Suburb,Suburb,2,90,24.08043743196179,9.350080728218257,17.104655126175714,2
City Center,Suburb,12,99,17.766548418291716,0.11082377336334848,10.081043877304602,0
City Center,Rural Route,5,76,8.771702458048125,0.6405098307168824,8.770980175841157,0
Rural Route,Suburb,12,80,12.532405484551973,2.7038960671219305,7.537987642133789,0
Suburb,Suburb,22,81,23.261481606578947,5.108505770982545,5.554376419535048,1
City Center,City Center,19,93,18.78670460381632,0.05838562171519798,6.981889679267619,0
Rural Route,City Center,19,85,27.371730131098378,1.859203758518637e-05,10.706918945753882,0
Suburb,Suburb,11,90,1.1301292621739378,0.5920808238554063,13.163954477538358,0
Rural Route,Rural Route,12,19,3.534284343019351,3.8316364466771966,7.288778999058385,0
Highway,Highway,1,95,4.7177514664354785,2.9147482642772617,12.361395353361164,1
City Center,Rural Route,20,66,21.666531811038748,0.8318718591577886,7.414294024826081,0
Highway,Highway,23,95,6.218969016609579,0.004026579307290254,7.778976735650808,2
Suburb,Rural Route,22,46,23.201291649769352,1.618039918131483,6.791354672592743,0
Highway,City Center,15,86,27.530099210641453,0.5435005771735133,13.995520480672141,1
Highway,Suburb,22,73,35.16249773419384,2.737765088872953,14.819213024429974,1
Suburb,Suburb,5,88,34.05907551640276,1.1824439092953938,7.81266130233948,0
Rural Route,City Center,18,95,13.045803456661714,2.2701496180868848,7.572577416071849,0
Highway,Highway,20,49,3.3036200698178426,3.825263747640284,11.867713964926178,0
Rural Route,Highway,12,69,13.68058001689914,1.5347063745021126,15.184093591112173,0
Highway,Highway,16,57,29.768357469361728,0.8188123500254116,14.841757299312683,0
Rural Route,City Center,22,28,16.103099311602755,2.9353867083977616,8.844820390053785,0
Suburb,Highway,8,81,19.75679409961271,0.6162791204221559,9.449356100935535,0
Highway,City Center,16,42,14.428392555988196,4.442357082752933,6.305375357859368,0
Suburb,Rural Route,1,53,35.81202764919685,0.1482139526562971,8.810986848628259,0
Highway,Rural Route,18,46,9.855392351807907,3.6093081907711966,10.289895403492668,0
Suburb,City Center,18,98,20.667655397313133,0.19204346579247775,5.950671199718187,0
Suburb,Suburb,23,45,31.082385610999125,0.11554845946382786,8.3650367146903,1
Highway,Rural Route,6,90,38.41549476395367,0.902778120228501,10.66664328590032,0
Highway,Highway,21,97,13.051978984613577,6.272259141290525,5.440076304180158,2
Highway,City Center,9,30,29.60805866138375,8.20710010909492,11.407178542888502,1
City Center,Highway,9,11,13.677350064769062,0.45147006502109727,13.061183047647361,0
Rural Route,Highway,19,40,33.77159868578717,0.32183467408053856,11.710090281263222,0
City Center,Suburb,8,39,37.294670517292744,0.8706737131287983,8.509622591249709,0
City Center,Highway,16,85,11.104051014622836,0.8222225581924117,13.515990182386762,0
Suburb,Suburb,14,53,26.53463508885031,2.850842941688167,14.162340170119084,0
Highway,Rural Route,1,21,31.132865277717887,1.1739704469724206,10.953366896088937,1
Rural Route,City Center,3,60,17.057326123769066,3.0271974336621983,10.447115267202765,1
Suburb,Highway,18,58,25.477144401931568,2.762319905764084,8.140878850396497,0
City Center,City Center,16,33,26.00017260643353,1.7269717041135608,8.779969726093524,0
Highway,Highway,4,33,40.09650135789774,3.585665286646728,13.216525789515249,1
Suburb,City Center,6,69,0.2899828080008895,0.435435959148391,15.548160052807763,1
